MedInc,HouseAge,AveRooms,AveBedrms,Population,Latitude,Longitude,target
5.0457,34,6.328787879,1.095454545,1586,37.45,-122.23,3.951
7.7932,29,6.573170732,0.955284553,758,37.45,-122.23,4.699
7.4542,16,6.483333333,1.066666667,512,37.42,-122.23,5.00001
2.3287,16,5.705,1.1,563,40.63,-122.23,1.307
5.1585,18,6.48015873,0.964285714,750,40.57,-122.23,1.508
3.0556,18,5.473958333,0.981770833,1059,40.4,-122.23,0.955
2.4875,26,4.556476684,1.033160622,2539,38.09,-122.23,0.9
2.4201,46,4.891381346,1.056670602,2240,38.1,-122.23,0.928
2.5969,47,4.843866171,1.033457249,694,38.1,-122.23,0.928
4.2308,49,6.328671329,1.013986014,1006,38.12,-122.23,1.458
4,47,6.187242798,1.0781893,1152,38.11,-122.23,1.415
3.2664,29,5.057899902,1.063788027,2459,38.13,-122.23,1.429
1.756,33,5.309322034,1.008474576,753,38.15,-122.23,0.864
2.3056,36,5.268656716,0.970149254,792,38.14,-122.23,0.904
3.0833,10,6.347826087,1.157608696,1003,40.32,-122.23,0.813
4.2917,17,5.482014388,0.992805755,322,40.2,-122.23,1.288
2.225,21,4.685618729,1.107023411,651,40.17,-122.23,0.647
1.787,14,4.168784029,1.039927405,1637,40.15,-122.23,0.516
2.207,21,5.781163435,1.058171745,888,39.95,-122.23,0.864
1.8375,21,5.372670807,1.086956522,982,39.86,-122.23,0.798
8.3014,21,6.238137083,0.971880492,2401,37.86,-122.22,3.585
5.457,28,5.530334728,1.09623431,2031,37.85,-122.22,3.373
7.5,50,6.127348643,0.987473904,1031,37.84,-122.22,2.952
6.5217,52,6.399350649,1.087662338,765,37.81,-122.22,2.737
3.2632,52,4.745652174,1.010869565,1129,37.8,-122.22,2.277
3.0298,52,5.183673469,1.052154195,1073,37.8,-122.22,1.996
4.5428,52,5.283495146,1.050485437,1185,37.8,-122.22,2.398
4.072,52,5.952941176,0.997058824,756,37.81,-122.22,2.701
5.3509,52,5.650671785,1.028790787,1034,37.81,-122.22,3.021
8.1564,52,7.702631579,1.057894737,1021,37.81,-122.22,3.901
1.6471,52,2.833333333,0.927536232,520,37.77,-122.22,0.95
2.59,52,4.38996139,1.162162162,866,37.77,-122.22,0.964
1.4886,50,4.025157233,1.111111111,1525,37.78,-122.22,1.288
2.1494,37,4.479923518,1.09751434,1608,37.79,-122.22,1.325
3.5156,44,5.466911765,1.154411765,961,37.79,-122.22,1.095
3.9048,52,4.998540146,1.00729927,2273,37.79,-122.22,1.647
2.6042,46,4.489563567,1.091081594,1647,37.79,-122.22,1.247
2.5,49,4.306603774,1.061320755,1201,37.79,-122.22,1.367
2.7969,38,4.626707132,1.078907436,2167,37.79,-122.22,1.417
2.3906,44,4.86557377,1.163934426,2269,37.78,-122.22,1.117
2.8015,40,3.659259259,0.844444444,547,37.77,-122.22,1.148
1.7276,50,4.036363636,1.075,1807,37.78,-122.22,1.023
2.0801,44,3.38989899,1.038383838,1700,37.78,-122.22,1.319
2.489,51,4.165394402,1.178117048,1543,37.78,-122.22,1.191
11.8603,39,7.911111111,0.984126984,808,37.82,-122.22,5.00001
13.499,42,8.928358209,1,1018,37.82,-122.22,5.00001
2.4444,20,6.333333333,0.866666667,31,37.88,-122.22,4.75
2.1,17,4.335740072,0.967509025,555,39.51,-122.22,0.669
2.8058,47,3.549723757,1.081491713,3107,37.48,-122.22,2.295
2.56,34,2.761648746,1.046594982,1564,37.48,-122.22,2.5
3.3268,23,4.440619621,1.114744693,4124,37.47,-122.22,3.228
2.5,35,3.366972477,1.036697248,398,37.47,-122.22,1.667
3.1864,28,3.84506133,1.040671401,3571,37.47,-122.22,2.728
4.3214,37,5.151394422,0.986055777,1208,37.46,-122.22,3.427
6.0255,13,5.73015873,1.083333333,1182,37.46,-122.22,4.093
15.0001,32,8.845041322,1.035123967,1318,37.44,-122.22,5.00001
5.1831,26,2.018348624,0.926605505,322,37.37,-122.22,3.5
8.7382,34,6.44214876,1.004132231,600,37.36,-122.22,5.00001
15.0001,32,8.116607774,1.014134276,814,37.4,-122.22,5.00001
5.1014,15,6.578947368,1.091755939,6456,38.12,-122.22,1.795
3.1848,43,4.946428571,0.900510204,968,38.11,-122.22,1.127
3.0221,38,4.497584541,0.874396135,566,38.1,-122.22,0.933
2.9469,40,5.159919028,0.967611336,1275,38.1,-122.22,1.116
3.1204,44,5.295774648,1.058685446,1057,38.1,-122.22,1.108
3.4559,44,5.884765625,1.099609375,1353,38.1,-122.22,1.119
2.2734,47,6.002777778,1.222222222,966,38.09,-122.22,0.887
3.1053,37,5.447674419,0,1574,38.08,-122.22,0.967
3.436,37,5.516826923,1.030048077,2920,38.08,-122.22,0.948
5.8171,4,7.220479705,1.104243542,7025,38.07,-122.22,2.252
5.5138,7,6.949864499,0,2824,38.15,-122.22,1.711
2.3517,13,4.867801047,1.05104712,1754,40.18,-122.22,0.889
6.0194,44,5.735343384,1,1358,37.84,-122.21,2.923
7.5544,40,7.631498471,1.03058104,1616,37.83,-122.21,4.115
7.0548,34,6.125,0.987903226,1140,37.84,-122.21,3.259
6.8976,34,6.61227154,1.028720627,1627,37.83,-122.21,3.333
7.0549,52,6.785714286,0.951428571,813,37.82,-122.21,3.314
2.8929,50,5.132246377,1.096014493,1260,37.8,-122.21,2.167
3.0812,38,4.628336756,1.098562628,951,37.8,-122.21,2.331
5.2402,52,6.200892857,0.946428571,510,37.81,-122.21,2.964
3.0893,52,3.907692308,0.974358974,600,37.79,-122.21,1.25
2.9583,47,5.284246575,1.051369863,859,37.79,-122.21,1.388
2.8365,34,4.581395349,1.079457364,1517,37.79,-122.21,1.392
2.875,35,4.520725389,1.059585492,1143,37.79,-122.21,1.438
3.0682,39,4.316810345,1.077586207,1109,37.8,-122.21,1.565
3.0757,39,4.524663677,1.002242152,1221,37.8,-122.21,1.51
3.4861,52,4.984419263,1.007082153,1883,37.8,-122.21,1.871
4.0977,48,5.242063492,1.043650794,506,37.8,-122.21,2.297
2.4167,45,4.462025316,1.124472574,1530,37.79,-122.21,1.394
2.7352,46,3.934973638,0.892794376,1390,37.78,-122.21,1.373
1.8472,52,5.49070632,1.115241636,1065,37.78,-122.21,1.37
2.6583,52,4.310204082,0.914285714,792,37.78,-122.21,1.426
3.0536,49,3.665306122,0.995918367,779,37.78,-122.21,1.375
1.7188,43,4.181818182,1.13022113,1227,37.78,-122.21,1.268
2.625,47,3.65560166,1.029045643,753,37.78,-122.21,1.113
1.7546,52,4.733333333,1.046666667,1085,37.76,-122.21,0.806
4.0904,52,4.313868613,1.262773723,353,37.77,-122.21,0.806
2.6765,52,5,1.026845638,473,37.77,-122.21,0.888
2.3309,46,3.485875706,1.059322034,1183,37.77,-122.21,0.987
2.2604,43,3.671480144,1.184115523,836,37.77,-122.21,1
2.3125,44,4.399491094,1.053435115,1240,37.78,-122.21,1.028
6.0224,15,6.635802469,1.009259259,1094,38.02,-122.21,1.985
3.6154,52,5.616016427,1.147843943,1076,38.06,-122.21,1.557
4.4861,35,7.033149171,1.160220994,555,38.28,-122.21,2.693
5.5266,12,7.140468227,1.093645485,1624,38.41,-122.21,3.313
2.8482,39,4.148648649,0.918918919,1204,37.48,-122.21,2.472
2.2746,24,2.93612079,1.099883856,2437,37.49,-122.21,2.25
2.7399,18,3.480611046,1.110458284,1639,37.52,-122.21,0.875
2.9286,20,2.337962963,1,326,37.48,-122.21,2.375
3.0147,37,3.958208955,1,1771,37.48,-122.21,2.181
2.92,33,3.790419162,1.24251497,1991,37.47,-122.21,2.028
3.0472,26,3.575452716,1.116700201,1966,37.47,-122.21,2.11
3.2708,43,4.188571429,0.925714286,497,37.47,-122.21,2.553
10.8758,48,8.504983389,1.069767442,921,37.46,-122.21,5.00001
15.0001,40,8.584541063,1,577,37.46,-122.21,5.00001
4.6908,35,5.728643216,0.969849246,486,37.44,-122.21,5.00001
8.6963,33,5.926199262,0.937269373,727,37.43,-122.21,5.00001
5.7211,23,6.46509009,1.13963964,1843,37.43,-122.21,5.00001
9.7796,20,6.678082192,0.917808219,324,37.43,-122.21,5.00001
11.9666,28,7.139240506,0.911392405,191,37.42,-122.21,5.00001
11.3176,28,8.082289803,1.033989267,1489,37.38,-122.21,5.00001
8.2883,34,6.618834081,0.97309417,613,37.37,-122.21,5.00001
3.1768,31,5.010869565,1.094202899,1441,38.11,-122.21,1.31
3.0962,35,5.200980392,0.980392157,1189,38.11,-122.21,1.246
3.8029,36,5.428057554,1.001798561,1445,38.1,-122.21,1.299
3.8667,37,5.894736842,1.051282051,2083,38.09,-122.21,1.27
2.6149,19,4.983894583,1.070278184,1421,40.2,-122.21,0.844
2.1898,30,4.509090909,0.945454545,410,40.18,-122.21,0.632
3.1534,20,5.444976077,1.057416268,459,38.83,-122.21,1.234
6.0666,30,6.44606414,1.008746356,844,37.84,-122.2,3.115
7.4882,35,6.467268623,1.038374718,1072,37.84,-122.2,3.193
8.401,26,7.530805687,1.056872038,542,37.83,-122.2,3.512
7.0175,37,6.982954545,1.028409091,420,37.82,-122.2,3.667
6.3302,39,7.54,1.068,1265,37.82,-122.2,3.628
6.7851,45,6.957746479,1.023474178,1067,37.81,-122.2,3.235
2.8321,29,4.823529412,1.105882353,939,37.79,-122.2,1.5
4.9559,43,6.692307692,1.096703297,1115,37.8,-122.2,2.73
4.7721,52,5.77238806,1.093283582,706,37.8,-122.2,2.171
5.1184,41,6.088235294,1.041176471,804,37.8,-122.2,2.396
4.1739,40,4.510638298,1.089361702,667,37.79,-122.2,1.696
3.8487,46,5.115288221,1.015037594,1059,37.8,-122.2,2.033
2.3036,35,4.620512821,1.176923077,1009,37.79,-122.2,1.26
2.6667,49,4.2,0.928571429,737,37.79,-122.2,1.22
2.619,44,3.301425662,0.920570265,1354,37.79,-122.2,1.347
2.7788,45,4.210416667,1.1,1410,37.79,-122.2,1.154
2.4338,49,4.703933747,1.031055901,1621,37.77,-122.2,1.024
2.2562,39,5.00744879,1.111731844,1888,37.77,-122.2,0.948
2.0562,41,4.536656891,1.217008798,1024,37.77,-122.2,1.02
3.5398,52,5.437352246,1.047281324,1225,37.78,-122.2,1.584
3.1167,39,4.659574468,1.061170213,1071,37.78,-122.2,1.216
2.5401,50,4.939153439,1.066137566,1128,37.78,-122.2,1.291
2.898,43,5.020661157,1.037190083,1537,37.77,-122.2,1.214
4.5893,45,5.400611621,1.01529052,869,37.78,-122.2,1.635
1.75,47,4,0.928315412,826,37.76,-122.2,0.857
1.5809,36,4.556390977,0.992481203,531,37.75,-122.2,0.7
1.4097,37,4.017991004,1.103448276,1925,37.76,-122.2,0.846
3.125,33,7.238095238,1.183673469,434,39.15,-122.2,1.08
7.3195,37,7.506769826,1.083172147,1315,37.89,-122.2,3.675
7.7736,36,6.870967742,1.032258065,398,37.88,-122.2,3.781
10.3416,36,7.525,1.025,740,37.9,-122.2,5.00001
6.7741,9,6.922063666,1.055982437,2581,37.96,-122.2,3.107
5.6022,31,6.219712526,1.026694045,1236,38.04,-122.2,1.97
2.0192,18,4.426870748,0.979591837,1616,39.75,-122.2,0.637
2.3566,22,5.496632997,1.107744108,1647,39.53,-122.2,0.71
2.0625,39,5.837528604,1.102974828,1181,39.52,-122.2,0.634
2.8333,37,5.561320755,0.974056604,1060,39.51,-122.2,0.697
1.9844,32,4,1.0375,991,37.48,-122.2,2.7
5.1654,41,5.235714286,1.107142857,652,37.48,-122.2,2.336
3.4427,30,4.814814815,1.061728395,610,37.48,-122.2,2.635
4.2083,44,5.32320442,0.917127072,846,37.47,-122.2,2.782
3.1989,37,3.943820225,0.996254682,939,37.47,-122.2,3.208
2.8258,37,4.238670695,1.114803625,1587,37.47,-122.2,2.328
9.8892,40,8.244019139,0.995215311,976,37.46,-122.2,5.00001
15.0001,31,9.425101215,1.093117409,722,37.44,-122.2,5.00001
9.9025,40,8.106849315,1.065753425,985,37.47,-122.2,5.00001
7.3681,38,6.815789474,0.992481203,1350,37.43,-122.2,5.00001
5.2421,40,5.330935252,0.988009592,1050,37.43,-122.2,4.445
5.2391,22,5.029007634,1.135877863,1337,37.43,-122.2,5.00001
8.2782,37,6.75,1.010416667,540,37.4,-122.2,5.00001
10.0481,30,8.061728395,1.043209877,980,37.4,-122.2,5.00001
13.2986,17,7.299528302,1.04245283,1173,37.35,-122.2,5.00001
5.2957,18,6.483931947,1.019848771,3205,38.09,-122.2,1.719
4.4821,5,6.055063291,1.094303797,4620,38.1,-122.2,2.1
3.1908,15,5.665768194,0.964959569,957,40.26,-122.2,1.379
1.9191,9,4.984615385,1.103846154,768,39.93,-122.2,0.544
11.6017,18,8.335051546,1.082474227,533,37.84,-122.19,3.926
8.2049,28,6.978947368,0.968421053,463,37.83,-122.19,3.352
6.8538,29,6.657992565,1.007434944,661,37.83,-122.19,3.689
8.317,32,6.977186312,1.003802281,635,37.82,-122.19,3.659
4.744,48,7.117647059,1.088235294,610,37.8,-122.19,2.573
4.2727,46,5.837349398,1.027108434,768,37.8,-122.19,2.469
2.9844,50,5.260869565,1.059782609,462,37.79,-122.19,1.799
4.0114,52,6.545126354,0.97833935,637,37.8,-122.19,2.634
4.6563,45,5.986784141,0.99339207,1106,37.79,-122.19,2.318
2.9297,28,4.69955157,1.137518685,1737,37.79,-122.19,1.405
1.8039,42,3.543726236,0.965779468,900,37.77,-122.19,0.923
2.875,52,6.107142857,1.071428571,469,37.78,-122.19,1.6
3.3715,52,5.105882353,1.007058824,1086,37.77,-122.19,1.439
3.5114,52,5.585131894,1.067146283,1144,37.77,-122.19,1.512
4.3125,52,6.645333333,1.106666667,1109,37.78,-122.19,1.644
3.22,52,5.956639566,1.075880759,984,37.78,-122.19,1.565
5.2328,49,5.660287081,0.980861244,496,37.78,-122.19,1.742
3.7262,52,5.631578947,1.015789474,555,37.78,-122.19,1.669
2.9514,47,4.80078125,0.94921875,582,37.79,-122.19,1.981
2.6667,50,4.746268657,1.07960199,546,37.79,-122.19,1.728
1.7056,49,5.085501859,1.048327138,790,37.76,-122.19,0.914
2.4659,52,5.782857143,1.117142857,1030,37.76,-122.19,0.947
2.0469,41,4.484581498,1.123348018,1412,37.77,-122.19,0.893
2.7159,45,5.306590258,1.126074499,1132,37.77,-122.19,1.014
1.2083,41,5.79245283,1.301886792,522,37.76,-122.19,0.725
1.925,45,4.198312236,1.004219409,630,37.76,-122.19,0.741
0.7683,38,4.253561254,1.054131054,1144,37.76,-122.19,0.818
1.3194,19,4.244230769,1.086538462,1481,37.75,-122.19,0.814
0.8012,28,5.283950617,1.166666667,435,37.75,-122.19,0.818
1.9479,26,4.267326733,0.98019802,984,37.76,-122.19,0.858
1.1765,36,5.327044025,1.333333333,567,37.74,-122.19,0.871
2.1538,44,4.368852459,1.036885246,825,37.73,-122.19,0.797
2.5139,43,4.561290323,0.948387097,417,37.74,-122.19,0.834
1.2625,45,5.324041812,1.013937282,801,37.73,-122.19,0.847
1.9167,36,7.506666667,1.753333333,482,37.75,-122.19,0.828
5.5461,36,6.224137931,1.189655172,158,37.71,-122.19,2.625
2.3507,39,5.165636588,1.00618047,2111,39.74,-122.19,0.656
2.165,34,5.304950495,1.055445545,1287,39.53,-122.19,0.587
2.1705,23,5.133333333,1.077777778,261,39.5,-122.19,0.53
4.1776,35,4.425172198,1.03068253,5380,37.48,-122.19,2.653
4.2708,45,5.121387283,0.953757225,492,37.48,-122.19,2.67
4.5568,38,4.452054795,0.921232877,608,37.48,-122.19,2.869
4.8068,44,4.554817276,0.873754153,589,37.47,-122.19,3.123
4.1985,34,4.761862917,1.039543058,2002,37.46,-122.19,5.00001
5.1032,18,3.726651481,0.943052392,853,37.45,-122.19,4.646
9.3198,38,7.275268817,0.980645161,1203,37.44,-122.19,5.00001
8.9955,39,6.976228209,0.979397781,1616,37.44,-122.19,5.00001
6.6136,39,5.891625616,1.034482759,937,37.43,-122.19,4.728
8.4375,47,8.034482759,1.439655172,295,37.42,-122.19,5.00001
4.9504,5,5.630107527,1.03655914,4361,38.13,-122.19,2.148
4.6406,20,6.109979633,1.069246436,1207,38.07,-122.19,2.175
6.3735,8,5.339130435,1.026086957,278,38.09,-122.19,1.663
3.5305,30,5.926724138,1.025862069,1296,40.2,-122.19,0.736
1.9773,21,5.841509434,1.094339623,744,40.07,-122.19,0.55
1.023,20,4.194762684,1.076923077,1363,39.92,-122.19,0.542
1.8571,39,4.914342629,1.053784861,1433,39.91,-122.19,0.535
6.3624,30,5.615384615,0.730769231,126,37.81,-122.18,4.833
3.875,33,3.021276596,0.659574468,575,37.78,-122.18,2.25
5.2578,39,5.820754717,0.896226415,236,37.79,-122.18,2.53
7.0875,41,6.593457944,1.088785047,626,37.79,-122.18,2.407
3.9712,46,6.410334347,1.176291793,922,37.79,-122.18,2.081
5.4446,37,6.176691729,0.984962406,620,37.81,-122.18,3.367
6.2838,34,6.948717949,1,442,37.8,-122.18,3.182
6.7527,23,7.06402439,1.024390244,955,37.8,-122.18,2.858
3.4205,43,4.877149877,1.081081081,1085,37.78,-122.18,1.367
3.2984,50,5.781690141,1.133802817,713,37.78,-122.18,1.607
2.2917,37,4.921875,1.11875,933,37.76,-122.18,1.07
1.9479,50,4.825203252,1.06097561,907,37.76,-122.18,0.895
3.9063,52,4.56969697,1.060606061,447,37.76,-122.18,0.938
1.8407,49,5.11751663,1.002217295,1299,37.76,-122.18,0.967
2.0786,27,5.789808917,1.503184713,396,37.77,-122.18,0.975
2.8125,42,4.402985075,0.958955224,877,37.77,-122.18,0.973
1.8913,43,5.498637602,1.111716621,1111,37.76,-122.18,0.912
2.2768,52,4.953068592,0.987364621,1479,37.77,-122.18,0.962
3.2552,51,4.810502283,1.075342466,1173,37.77,-122.18,1.201
2.0556,52,4.775956284,0.989071038,1029,37.77,-122.18,1
2.3456,42,4.398373984,1.25203252,380,37.74,-122.18,0.835
2.9063,42,4.590909091,1.085858586,646,37.73,-122.18,0.8
2.5192,43,4.880701754,1.028070175,855,37.73,-122.18,0.764
2.1111,44,4.029411765,0.875,435,37.73,-122.18,0.797
2.455,42,5.223076923,1.120512821,2736,37.73,-122.18,0.824
1.8438,35,4.623853211,1.155963303,323,37.74,-122.18,0.905
2.2467,46,5.940677966,1.104519774,1339,37.74,-122.18,0.889
4.0469,45,4.125,0.95,282,37.75,-122.18,0.807
1.325,46,4.825641026,1.117948718,621,37.75,-122.18,0.871
2.1731,45,3.807692308,1.003846154,901,37.75,-122.18,0.82
2.069,43,4.863849765,1.093896714,652,37.75,-122.18,0.846
1.712,36,6.307228916,1.289156627,651,37.75,-122.18,0.821
3.8047,45,4.91147541,1.026229508,1003,37.72,-122.18,1.567
3.375,45,5.377777778,1.088888889,519,37.71,-122.18,1.575
4.0268,36,5.08477842,1.026974952,1209,37.7,-122.18,2.055
3.3906,35,4.88,1.055238095,1398,37.7,-122.18,1.789
5.4858,5,5.204488778,1.014962594,840,37.68,-122.18,1.878
4.9,36,4.479338843,0.983471074,231,37.88,-122.18,3.542
8.9571,33,7.210696921,1.030794165,1684,37.86,-122.18,3.997
10.9405,31,8.540925267,1.039145907,2428,37.91,-122.18,5.00001
9.0064,36,8.321678322,1.066433566,1511,37.9,-122.18,5.00001
8.1489,18,6.600817439,1.001362398,1634,37.89,-122.18,4.99
1.6948,30,5.370801034,1.07751938,1885,39.75,-122.18,0.675
3.35,23,5.582491582,1.033670034,836,39.7,-122.18,0.854
3.25,28,5.979674797,1.052845528,673,39.55,-122.18,0.816
6.0266,24,6.672131148,1.114754098,175,38.35,-122.18,2.167
3.3393,15,6.602272727,1.386363636,655,38.49,-122.18,1.469
15.0001,40,9.802325581,1.135658915,831,37.46,-122.18,5.00001
13.367,37,8.709480122,1.003058104,852,37.47,-122.18,5.00001
4.4688,43,5.353246753,1.135064935,817,37.45,-122.18,4.602
4,37,4.159018987,1.075949367,2128,37.45,-122.18,3.943
8.2436,44,6.465317919,1.002890173,948,37.44,-122.18,5.00001
10.7237,21,8.837606838,1,323,37.41,-122.18,5.00001
5.5785,17,6.2,1.229787234,591,37.15,-122.18,2.841
5.3288,10,6.196762142,1.057285181,2089,38.07,-122.18,2.018
8.0113,18,7.233333333,0.981481481,658,38.29,-122.18,3.93
7.2589,21,8.035714286,1.107142857,812,38.23,-122.18,3.204
5.2523,7,6.335913313,1.007739938,2228,38.17,-122.18,1.613
2.25,30,5.861861862,1.192192192,961,40.02,-122.18,0.682
2.1759,35,5.852320675,1.147679325,610,39.93,-122.18,0.595
3.6875,42,5.707865169,0.973782772,651,37.78,-122.17,1.573
2.875,30,4.731152205,1.06116643,1704,37.77,-122.17,1.353
3.875,49,4.933701657,0.977900552,468,37.78,-122.17,1.406
4.175,52,5.396694215,1.05785124,296,37.78,-122.17,1.44
3.3958,39,5.00621118,1.062111801,912,37.77,-122.17,1.419
1.871,31,5.362831858,1.17920354,1360,37.77,-122.17,0.907
1.9356,41,4.490140845,1.033802817,1074,37.76,-122.17,0.906
2.1842,47,5.544502618,1.081151832,965,37.76,-122.17,1.079
2.4333,38,4.983050847,1.121468927,987,37.76,-122.17,0.982
2.4028,41,3.896135266,1.074879227,1481,37.74,-122.17,0.977
2.15,47,3.379562044,0.97810219,327,37.74,-122.17,0.972
2.4776,43,4.569832402,1.078212291,494,37.74,-122.17,1.016
2.1587,43,4.319648094,1.08797654,1231,37.73,-122.17,0.865
3.0298,46,4.56,1.004444444,749,37.74,-122.17,1.076
2.25,46,4.320224719,1.028089888,693,37.74,-122.17,0.842
1.6196,38,3.83011583,0,732,37.75,-122.17,0.851
2.5625,33,4.475524476,1.073426573,999,37.76,-122.17,0.893
1.9821,43,5.18627451,1.045751634,907,37.75,-122.17,0.983
2.5043,41,5.465217391,1.17826087,828,37.75,-122.17,0.923
2.3281,44,4.795275591,0.976377953,763,37.75,-122.17,0.888
1.4375,48,5.017191977,1.11747851,935,37.75,-122.17,0.9
3.1587,47,5.394594595,1.140540541,597,37.75,-122.17,1.004
1.8426,40,4.926900585,1.002923977,949,37.76,-122.17,0.948
2.2917,34,4.367857143,1.003571429,824,37.74,-122.17,0.925
2.4962,37,5.324324324,1.108108108,835,37.75,-122.17,0.918
3.25,46,4.972413793,1.08045977,925,37.73,-122.17,1.775
3.7159,52,5.325342466,0.989726027,620,37.73,-122.17,1.833
3.244,38,4.494949495,1.01010101,481,37.71,-122.17,1.798
3.371,42,4.530120482,0.99246988,1817,37.72,-122.17,1.65
3.5313,46,4.737024221,0.982698962,766,37.72,-122.17,1.597
3.663,5,5.158536585,1.213414634,814,37.72,-122.17,1.583
4.0202,43,4.794676806,1.031685678,2139,37.72,-122.17,1.663
4,24,4.848066298,1.008287293,952,37.7,-122.17,2.026
4.7609,24,6.180327869,1.068306011,1125,37.69,-122.17,2.126
2.5625,35,5.863445378,1.159663866,1395,39.31,-122.17,0.627
7.6917,32,7.179841897,1.003952569,1393,37.88,-122.17,4.018
7.6107,33,7.554166667,1.045833333,1348,37.88,-122.17,4.232
6.917,38,6.890710383,0.967213115,472,37.87,-122.17,4.38
5.9629,39,5.948529412,0.982843137,1178,37.48,-122.17,3.527
9.459,47,8.19858156,1.177304965,1044,37.46,-122.17,5.00001
4.4531,33,4.835978836,1.047619048,766,37.45,-122.17,5.00001
5.1995,35,4.418103448,1.043103448,388,37.45,-122.17,5.00001
4.0972,24,4.130526316,1.202105263,7174,37.43,-122.17,3.875
6.4599,15,7.8125,1.022058824,857,38.07,-122.17,2.197
4.4397,16,5.615015974,1,1764,38.06,-122.17,1.871
6.4232,7,6.707512764,1.014587892,8276,38.08,-122.17,2.292
3.3594,28,5.729903537,1.073954984,873,40.2,-122.17,0.791
1.7708,24,4.897897898,1.021021021,1042,40.11,-122.17,0.59
1.9038,16,5.456445993,1.066202091,652,39.92,-122.17,0.608
2.2292,32,5.261744966,1.067114094,1316,39.94,-122.17,0.574
5.9849,22,6.528723945,1.041179461,4985,37.79,-122.16,3.71
4.375,47,5.76146789,0,570,37.77,-122.16,1.619
4.7708,48,5.427777778,1.077777778,446,37.77,-122.16,1.563
3.5739,45,6.052083333,1.033854167,968,37.77,-122.16,1.76
3.0958,39,5.009493671,1.10443038,857,37.77,-122.16,1.458
2.5122,45,4.75,1.061983471,1437,37.76,-122.16,0.955
1.5625,38,5.097510373,1.294605809,1516,37.75,-122.16,0.917
4.6696,46,6.049668874,1.016556291,881,37.76,-122.16,1.643
2.4598,36,5.358381503,1.105973025,1438,37.76,-122.16,1.555
2.925,46,6.194805195,1.045454545,429,37.75,-122.16,1.429
2.537,24,4.637305699,1.176165803,1137,37.75,-122.16,1.079
2.5568,44,4.57037037,0.97037037,378,37.75,-122.16,1.111
1.8235,40,4.701149425,1.126436782,928,37.75,-122.16,0.952
3.8047,35,5.015037594,1.052631579,406,37.75,-122.16,0.943
4.0417,43,5.2,1.016949153,826,37.74,-122.16,1.094
3.4844,46,4.876777251,0.857819905,567,37.74,-122.16,1.295
4.1458,52,5.354166667,1.020833333,355,37.74,-122.16,1.434
